Unnamed: 0,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Month,Hour
3793,0x44cb,INDORES18DEL03,38.0,4.9,22.753839,75.897429,22.843839,75.987429,2022-04-04,23:35:00,23:50:00,Sandstorms,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,17.0,4,0
3794,0x21a6,PUNERES010DEL01,21.0,4.6,18.539299,73.897902,18.579299,73.937902,2022-03-26,14:45:00,15:00:00,Sunny,High,2.0,Buffet,scooter,1.0,No,Metropolitian,19.0,3,0
3795,0x552a,RANCHIRES02DEL02,22.0,2.9,0.0,0.0,0.13,0.13,2022-03-04,23:20:00,23:25:00,Sunny,Low,2.0,Buffet,motorcycle,1.0,No,Metropolitian,44.0,3,0
3796,0x2544,VADRES20DEL02,30.0,4.2,22.311358,73.164798,22.331358,73.184798,2022-03-24,09:50:00,10:00:00,Stormy,Low,0.0,Buffet,motorcycle,1.0,No,Urban,30.0,3,0
3797,0x737e,COIMBRES08DEL01,20.0,4.8,11.001852,76.976268,11.111852,77.086268,2022-03-12,20:50:00,20:55:00,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,28.0,3,0
3798,0xddb4,DEHRES07DEL02,24.0,4.7,30.362686,78.06889,30.412686,78.11889,2022-02-17,17:40:00,17:45:00,Sunny,Medium,1.0,Drinks,scooter,1.0,No,Urban,12.0,2,0
3799,0xa36a,INDORES03DEL03,20.0,4.9,22.751857,75.866699,22.781857,75.896699,2022-03-11,18:00:00,18:10:00,Windy,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,27.0,3,0
3800,0xe137,KOLRES16DEL02,29.0,4.8,22.539129,88.365507,22.669129,88.495507,2022-02-14,20:45:00,21:00:00,Sunny,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,2,0
3801,0x5405,MUMRES15DEL01,30.0,5.0,19.176269,72.836721,19.216269,72.876721,2022-03-19,14:20:00,14:25:00,Cloudy,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,3,0
3802,0x88cd,BANGRES20DEL01,26.0,4.9,12.972161,77.596014,13.082161,77.706014,2022-03-31,18:40:00,18:50:00,Fog,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,37.0,3,0
3803,0xa099,INDORES05DEL02,20.0,4.7,22.727021,75.884167,22.857021,76.014167,2022-03-18,19:55:00,20:05:00,Stormy,Jam,2.0,Meal,electric_scooter,1.0,No,Metropolitian,23.0,3,0
3804,0x5478,CHENRES19DEL03,22.0,4.4,12.986047,80.218114,13.046047,80.278114,2022-04-03,21:45:00,21:50:00,Windy,Jam,0.0,Buffet,motorcycle,1.0,No,Urban,36.0,4,0
3805,0xc83f,AGRRES17DEL03,24.0,5.0,27.157772,78.04725,27.217772,78.10725,2022-02-11,18:15:00,18:30:00,Cloudy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,10.0,2,0
3806,0x8148,HYDRES06DEL01,32.0,4.9,17.455894,78.375467,17.565894,78.485467,2022-03-20,20:50:00,21:00:00,Sunny,Jam,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,29.0,3,0
3807,0x6d75,CHENRES08DEL03,33.0,4.1,13.022394,80.242439,13.112394,80.332439,2022-04-06,21:45:00,21:55:00,Sandstorms,Jam,0.0,Buffet,motorcycle,0.0,Yes,Metropolitian,43.0,4,0
3808,0x7ea1,CHENRES03DEL01,20.0,4.4,13.091809,80.219104,13.161809,80.289104,2022-04-06,19:20:00,19:25:00,Cloudy,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,37.0,4,0
3809,0xb93c,HYDRES17DEL03,31.0,5.0,17.451976,78.385883,17.511976,78.445883,2022-03-07,23:15:00,23:25:00,Stormy,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,24.0,3,0
3810,0x4c15,INDORES16DEL01,21.0,4.8,22.744648,75.894377,22.784648,75.934377,2022-03-01,14:40:00,14:50:00,Fog,High,1.0,Drinks,scooter,0.0,No,Urban,27.0,3,0
3811,0x1850,HYDRES15DEL01,34.0,4.6,17.45971,78.368855,17.56971,78.478855,2022-04-04,20:00:00,20:05:00,Sunny,Jam,2.0,Meal,electric_scooter,1.0,No,Metropolitian,30.0,4,0
3812,0xdd38,BHPRES06DEL02,21.0,4.6,23.232357,77.429989,23.282357,77.479989,2022-02-17,18:00:00,18:05:00,Sunny,Medium,2.0,Drinks,scooter,0.0,No,Urban,12.0,2,0
3813,0x8cf8,JAPRES06DEL03,34.0,4.6,26.911927,75.797282,26.971927,75.857282,2022-03-01,21:00:00,21:15:00,Sunny,Jam,2.0,Snack,motorcycle,1.0,No,Metropolitian,19.0,3,0
3814,0xbdea,MYSRES15DEL02,36.0,4.8,12.352058,76.60665,12.482058,76.73665,2022-03-23,17:50:00,17:55:00,Windy,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,26.0,3,0
3815,0xcecf,AGRRES19DEL01,30.0,4.8,0.0,0.0,0.07,0.07,2022-02-14,23:50:00,00:00:00,Stormy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,2,0
3816,0x1d02,MYSRES010DEL01,39.0,4.6,12.321214,76.621094,12.361214,76.661094,2022-04-03,14:25:00,14:40:00,Sandstorms,High,1.0,Snack,scooter,1.0,No,Urban,30.0,4,0
3817,0x40e5,INDORES16DEL01,20.0,4.4,22.744648,75.894377,22.754648,75.904377,2022-03-30,10:50:00,11:00:00,Stormy,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,20.0,3,0
3818,0x6742,MUMRES13DEL03,24.0,4.5,19.178321,72.834715,19.238321,72.894715,2022-03-15,23:40:00,23:45:00,Fog,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,24.0,3,0
3819,0xb92e,COIMBRES20DEL01,38.0,4.0,10.994136,76.963303,11.064136,77.033303,2022-03-12,20:15:00,20:25:00,Stormy,Jam,0.0,Meal,motorcycle,1.0,No,Urban,36.0,3,0
3820,0xa94e,VADRES16DEL01,34.0,4.6,0.0,0.0,0.11,0.11,2022-03-14,19:35:00,19:50:00,Cloudy,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,37.0,3,0
3821,0x5449,PUNERES18DEL01,25.0,4.9,18.593481,73.785901,18.703481,73.895901,2022-04-06,23:30:00,23:45:00,Sunny,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,4,0
3822,0x856f,SURRES15DEL03,35.0,4.6,21.160522,72.771477,21.220522,72.831477,2022-03-07,21:20:00,21:25:00,Sunny,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,16.0,3,0
3823,0xc211,GOARES09DEL02,39.0,5.0,15.303897,73.914336,15.433897,74.044336,2022-02-16,19:35:00,19:40:00,Fog,Jam,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,42.0,2,0
3824,0x6aa9,VADRES01DEL03,34.0,4.4,22.307898,73.167788,22.397898,73.257788,2022-03-06,18:55:00,19:05:00,Sandstorms,Medium,2.0,Drinks,motorcycle,2.0,No,Metropolitian,38.0,3,0
3825,0xdf6f,KOLRES13DEL02,39.0,4.7,22.553227,88.353273,22.633227,88.433273,2022-02-14,23:55:00,00:10:00,Sandstorms,Low,1.0,Snack,scooter,0.0,No,Metropolitian,26.0,2,0
3826,0x1179,HYDRES13DEL03,33.0,4.1,17.431477,78.40035,17.491477,78.46035,2022-03-21,19:30:00,19:35:00,Sandstorms,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,31.0,3,0
3827,0xe3d,MYSRES09DEL01,30.0,4.7,12.323194,76.630583,12.333194,76.640583,2022-03-17,10:30:00,10:35:00,Sandstorms,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,3,0
3828,0xcde8,KOCRES15DEL03,22.0,4.7,10.027364,76.308258,10.117364,76.398258,2022-02-18,21:15:00,21:30:00,Stormy,Jam,2.0,Meal,motorcycle,0.0,No,Urban,21.0,2,0
3829,0x76b3,PUNERES04DEL02,39.0,4.5,18.51421,73.838429,18.64421,73.968429,2022-03-06,20:10:00,20:25:00,Cloudy,Jam,0.0,Meal,motorcycle,0.0,Yes,Metropolitian,51.0,3,0
3830,0x8583,INDORES16DEL02,28.0,4.9,22.744648,75.894377,22.824648,75.974377,2022-03-16,19:25:00,19:35:00,Sunny,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,25.0,3,0
3831,0xafa7,CHENRES02DEL01,24.0,4.7,13.086438,80.220672,13.156439,80.290672,2022-03-12,20:40:00,20:45:00,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,25.0,3,0
3832,0x93da,BANGRES14DEL01,20.0,4.8,12.949934,77.699386,12.989934,77.739386,2022-04-05,13:15:00,13:30:00,Sunny,High,1.0,Drinks,scooter,1.0,No,Metropolitian,15.0,4,0
3833,0x6086,COIMBRES15DEL01,39.0,4.6,11.006686,76.951736,11.016686,76.961736,2022-03-01,11:10:00,11:25:00,Stormy,High,1.0,Snack,motorcycle,0.0,No,Metropolitian,26.0,3,0
3834,0x78a3,BANGRES17DEL02,33.0,4.7,12.972532,77.608179,12.992532,77.628179,2022-03-13,09:50:00,09:55:00,Sandstorms,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,22.0,3,0
3835,0xbadb,MYSRES09DEL03,21.0,4.9,12.323194,76.630583,12.383194,76.690583,2022-03-21,21:25:00,21:30:00,Sandstorms,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,15.0,3,0
3836,0xbfbd,GOARES14DEL03,23.0,4.0,15.157944,73.950889,15.187944,73.980889,2022-02-11,19:25:00,19:35:00,Cloudy,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,31.0,2,0
3837,0x1ee6,INDORES18DEL02,27.0,5.0,22.753839,75.897429,22.803839,75.947429,2022-04-05,17:45:00,18:00:00,Sunny,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,15.0,4,0
3838,0x1d40,COIMBRES07DEL01,22.0,4.7,10.96185,76.971082,11.03185,77.041082,2022-03-12,23:55:00,00:00:00,Stormy,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,18.0,3,0
3839,0x1568,BANGRES01DEL01,36.0,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,17:55:00,18:10:00,Fog,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,43.0,3,0
3840,0xc02,CHENRES010DEL03,38.0,5.0,13.066762,80.251865,13.096762,80.281865,2022-03-21,17:10:00,17:20:00,Sandstorms,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,32.0,3,0
3841,0x2675,CHENRES19DEL01,39.0,4.4,12.986047,80.218114,13.096047,80.328114,2022-04-02,19:45:00,20:00:00,Cloudy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,46.0,4,0
3842,0xd92c,GOARES17DEL02,24.0,4.8,15.496162,73.825364,15.546162,73.875364,2022-02-15,21:00:00,21:10:00,Windy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,30.0,2,0
3843,0x11ec,PUNERES13DEL01,34.0,4.9,18.56245,73.916619,18.57245,73.926619,2022-03-11,11:00:00,11:05:00,Windy,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,28.0,3,0
3844,0x30c0,VADRES20DEL02,26.0,4.9,22.311358,73.164798,22.441358,73.294798,2022-03-20,17:50:00,17:55:00,Stormy,Medium,2.0,Drinks,scooter,0.0,No,Metropolitian,18.0,3,0
3845,0x719f,JAPRES08DEL02,24.0,4.9,26.910262,75.783013,26.960262,75.833013,2022-03-13,23:40:00,23:55:00,Windy,Low,1.0,Snack,scooter,0.0,No,Urban,12.0,3,0
3846,0x7423,HYDRES16DEL03,26.0,4.9,17.440827,78.393391,17.530827,78.483391,2022-03-02,18:35:00,18:40:00,Windy,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,15.0,3,0
3847,0x10c1,COIMBRES05DEL02,30.0,4.4,11.022169,76.999594,11.102169,77.079594,2022-04-04,20:30:00,20:40:00,Stormy,Jam,0.0,Buffet,motorcycle,1.0,No,Semi-Urban,49.0,4,0
3848,0xc9f9,KNPRES12DEL01,35.0,4.6,26.492106,80.327797,26.602106,80.437797,2022-02-12,17:10:00,17:15:00,Stormy,Medium,1.0,Snack,motorcycle,1.0,No,Urban,23.0,2,0
3849,0x9976,INDORES11DEL02,34.0,4.7,22.751234,75.88949,22.831234,75.96949,2022-03-25,21:00:00,21:05:00,Sunny,Jam,0.0,Snack,motorcycle,1.0,No,Urban,25.0,3,0
3850,0xd497,BHPRES14DEL01,32.0,4.9,0.0,0.0,0.01,0.01,2022-02-11,08:55:00,09:00:00,Sunny,Low,2.0,Meal,scooter,1.0,No,Metropolitian,17.0,2,0
3851,0xdf83,KOCRES08DEL03,30.0,4.9,9.985497,76.276999,10.015497,76.306999,2022-02-13,22:30:00,22:45:00,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,24.0,2,0
3852,0x97b7,COIMBRES15DEL02,34.0,4.0,11.006686,76.951736,11.136686,77.081736,2022-03-16,18:00:00,18:15:00,Sandstorms,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,42.0,3,0
3853,0x13f9,HYDRES20DEL02,34.0,4.8,17.483216,78.552111,17.503216,78.572111,2022-04-01,11:30:00,11:45:00,Sunny,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,21.0,4,0
3854,0xdae6,KOCRES08DEL01,36.0,4.8,9.985497,76.276999,10.025497,76.316999,2022-02-13,12:35:00,12:45:00,Sunny,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,25.0,2,0
3855,0x5fbc,CHENRES20DEL01,28.0,4.9,12.975996,80.221898,13.015996,80.261898,2022-03-07,16:20:00,16:30:00,Fog,Medium,2.0,Snack,scooter,0.0,No,Urban,10.0,3,0
3856,0x4969,SURRES08DEL02,24.0,5.0,21.173343,72.792731,21.253343,72.872731,2022-03-29,23:35:00,23:45:00,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,23.0,3,0
3857,0xc0d9,GOARES04DEL03,29.0,4.5,-15.5696,73.742294,15.6596,73.832294,2022-02-16,20:00:00,20:10:00,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,15.0,2,0
3858,0x9392,COIMBRES15DEL03,30.0,4.9,11.006686,76.951736,11.096686,77.041736,2022-03-04,18:35:00,18:50:00,Sunny,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,3,0
3859,0x1d6a,SURRES01DEL02,22.0,4.9,21.186438,72.794115,21.206438,72.814115,2022-04-05,08:35:00,08:40:00,Sunny,Low,1.0,Meal,scooter,1.0,No,Metropolitian,16.0,4,0
3860,0xa503,MYSRES03DEL02,29.0,4.9,12.299524,76.64262,12.349524,76.69262,2022-03-28,20:30:00,20:40:00,Sunny,Jam,1.0,Drinks,motorcycle,1.0,No,Urban,17.0,3,0
3861,0x4123,MYSRES07DEL02,35.0,4.9,12.325461,76.632278,12.455461,76.762278,2022-03-08,23:25:00,23:35:00,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Urban,28.0,3,0
3862,0xb798,INDORES16DEL02,22.0,4.6,22.744648,75.894377,22.764648,75.914377,2022-03-11,10:10:00,10:20:00,Sandstorms,Low,2.0,Buffet,scooter,0.0,No,Urban,14.0,3,0
3863,0x2494,BANGRES17DEL01,22.0,4.3,12.972532,77.608179,13.082532,77.718179,2022-03-14,20:50:00,21:00:00,Windy,Jam,0.0,Snack,motorcycle,0.0,No,Urban,31.0,3,0
3864,0x79a6,MYSRES01DEL01,22.0,4.8,12.311072,76.654878,12.321072,76.664878,2022-03-13,08:55:00,09:05:00,Sunny,Low,2.0,Snack,motorcycle,0.0,No,Metropolitian,21.0,3,0
3865,0x6b64,JAPRES13DEL02,39.0,4.7,26.846156,75.8023,26.976156,75.9323,2022-03-12,19:20:00,19:30:00,Fog,Jam,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,49.0,3,0
3866,0xb9df,COIMBRES14DEL02,27.0,4.5,11.003681,76.975525,11.133681,77.105525,2022-03-08,21:25:00,21:35:00,Sandstorms,Jam,2.0,Snack,scooter,0.0,No,Urban,29.0,3,0
3867,0x38d7,BANGRES20DEL01,36.0,4.7,12.972161,77.596014,12.982161,77.606014,2022-03-19,08:50:00,09:00:00,Sunny,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,19.0,3,0
3868,0xce4e,KOCRES010DEL03,39.0,4.4,10.035573,76.336958,10.095573,76.396958,2022-02-17,19:35:00,19:50:00,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,43.0,2,0
3869,0x488b,SURRES12DEL03,30.0,4.9,21.183434,72.814492,21.273434,72.904492,2022-03-12,23:20:00,23:35:00,Stormy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,21.0,3,0
3870,0x6446,RANCHIRES06DEL02,33.0,4.2,23.357804,85.325146,23.437804,85.405146,2022-03-23,18:35:00,18:40:00,Sunny,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,32.0,3,0
3871,0xdc4e,AURGRES03DEL01,21.0,4.5,19.874733,75.353942,19.984733,75.463942,2022-02-12,17:25:00,17:35:00,Cloudy,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,40.0,2,0
3872,0x7cb0,BANGRES05DEL01,36.0,5.0,12.970324,77.645748,13.010324,77.685748,2022-03-11,16:15:00,16:20:00,Cloudy,Medium,1.0,Meal,motorcycle,0.0,No,Urban,17.0,3,0
3873,0xb5e3,JAPRES17DEL03,33.0,4.9,26.892312,75.806896,27.032312,75.946896,2022-03-16,23:50:00,00:00:00,Fog,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,39.0,3,0
3874,0x3236,MYSRES19DEL03,25.0,4.8,12.334022,76.618203,12.364022,76.648203,2022-03-05,23:10:00,23:15:00,Sandstorms,Low,1.0,Snack,scooter,1.0,No,Metropolitian,18.0,3,0
3875,0x1dce,VADRES04DEL02,28.0,4.6,0.0,0.0,0.05,0.05,2022-03-17,21:20:00,21:35:00,Stormy,Jam,0.0,Snack,motorcycle,2.0,No,Metropolitian,34.0,3,0
3876,0xa774,INDORES01DEL03,36.0,4.5,22.695207,75.866059,22.755207,75.926059,2022-03-30,23:40:00,23:50:00,Cloudy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,18.0,3,0
3877,0xb905,INDORES17DEL02,26.0,4.8,22.761226,75.887522,22.811226,75.937522,2022-03-03,18:55:00,19:10:00,Sunny,Medium,2.0,Meal,motorcycle,0.0,No,Urban,11.0,3,0
3878,0x84bc,BANGRES17DEL03,36.0,5.0,12.972532,77.608179,13.002532,77.638179,2022-03-07,17:30:00,17:45:00,Fog,Medium,2.0,Meal,electric_scooter,0.0,No,Metropolitian,19.0,3,0
3879,0x7217,VADRES20DEL03,26.0,5.0,22.311358,73.164798,22.401358,73.254798,2022-03-20,20:15:00,20:30:00,Cloudy,Jam,0.0,Buffet,motorcycle,2.0,No,Metropolitian,37.0,3,0
3880,0xd3bd,KOLRES01DEL03,35.0,4.8,22.514688,88.393294,22.604688,88.483294,2022-02-14,17:50:00,17:55:00,Sandstorms,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,2,0
3881,0xbdc5,COIMBRES17DEL02,36.0,4.7,11.026117,76.944652,11.106117,77.024652,2022-03-18,19:40:00,19:50:00,Sandstorms,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,29.0,3,0
3882,0x746d,SURRES010DEL03,22.0,5.0,21.17106,72.789292,21.26106,72.879292,2022-03-18,19:55:00,20:10:00,Sandstorms,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,16.0,3,0
3883,0x637b,CHENRES03DEL01,30.0,4.5,13.091809,80.219104,13.131809,80.259104,2022-03-03,15:35:00,15:40:00,Cloudy,Medium,0.0,Snack,motorcycle,1.0,No,Urban,27.0,3,0
3884,0xa739,HYDRES18DEL03,24.0,4.6,17.450851,78.379347,17.480851,78.409347,2022-03-03,23:40:00,23:55:00,Fog,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,16.0,3,0
3885,0x3a7d,COIMBRES01DEL02,22.0,4.7,11.016298,76.972076,11.036298,76.992076,2022-03-07,08:35:00,08:40:00,Stormy,Low,2.0,Buffet,motorcycle,0.0,No,Urban,10.0,3,0
3886,0x2fb7,MYSRES04DEL01,27.0,5.0,12.3085,76.665808,12.3185,76.675808,2022-03-19,09:50:00,09:55:00,Sunny,Low,2.0,Snack,scooter,0.0,No,Metropolitian,18.0,3,0
3887,0xd2fb,BHPRES08DEL02,26.0,4.8,23.232537,77.429845,23.312537,77.509845,2022-02-16,21:50:00,22:00:00,Cloudy,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,42.0,2,0
3888,0xd899,AURGRES07DEL01,30.0,4.9,19.875908,75.358888,19.915908,75.398888,2022-02-11,15:15:00,15:30:00,Cloudy,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,28.0,2,0
3889,0x4400,JAPRES04DEL03,38.0,5.0,26.902328,75.794257,26.992328,75.884257,2022-03-18,18:20:00,18:35:00,Cloudy,Medium,2.0,Snack,scooter,2.0,No,Metropolitian,42.0,3,0
3890,0x9dd7,COIMBRES07DEL02,33.0,4.4,10.96185,76.971082,11.04185,77.051082,2022-04-02,18:35:00,18:45:00,Sunny,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,38.0,4,0
3891,0x7cca,JAPRES14DEL02,36.0,4.8,26.88842,75.800689,26.90842,75.820689,2022-03-01,08:25:00,08:35:00,Fog,Low,0.0,Meal,motorcycle,1.0,No,Urban,20.0,3,0
3892,0xd9c9,AGRRES09DEL02,33.0,4.6,0.0,0.0,0.05,0.05,2022-02-17,21:15:00,21:20:00,Sandstorms,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,32.0,2,0
3893,0x8de5,RANCHIRES14DEL03,29.0,4.5,0.0,0.0,0.09,0.09,2022-04-06,23:15:00,23:30:00,Sunny,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,29.0,4,0
3894,0x8964,MYSRES09DEL03,25.0,4.8,12.323194,76.630583,12.383194,76.690583,2022-03-11,17:15:00,17:25:00,Fog,Medium,2.0,Buffet,electric_scooter,1.0,No,Urban,17.0,3,0
3895,0x5dc3,COIMBRES19DEL02,34.0,4.6,11.022298,76.998349,11.152298,77.128349,2022-03-04,21:35:00,21:40:00,Windy,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,48.0,3,0
3896,0xa284,JAPRES17DEL01,26.0,4.9,26.892312,75.806896,26.932312,75.846896,2022-03-24,15:30:00,15:45:00,Sandstorms,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,28.0,3,0
3897,0xc8c,SURRES06DEL02,28.0,4.9,21.185047,72.80859,21.265047,72.88859,2022-03-25,00:00:00,00:05:00,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,18.0,3,0
3898,0xbfe3,ALHRES20DEL02,38.0,4.7,25.454697,81.834492,25.504697,81.884492,2022-02-17,22:15:00,22:20:00,Sandstorms,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,2,0
3899,0x63d0,RANCHIRES04DEL02,22.0,4.8,23.359033,85.325347,23.489033,85.455347,2022-03-25,19:50:00,19:55:00,Sandstorms,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,3,0
3900,0x6fed,COIMBRES13DEL02,28.0,5.0,11.003669,76.976494,11.133669,77.106494,2022-03-02,22:45:00,22:50:00,Stormy,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,17.0,3,0
3901,0x45dc,CHENRES15DEL01,34.0,4.7,13.026286,80.275235,13.036286,80.285235,2022-03-17,09:25:00,09:35:00,Windy,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,22.0,3,0
3902,0xc0cc,AURGRES20DEL03,27.0,4.6,0.0,0.0,0.09,0.09,2022-02-12,19:25:00,19:30:00,Sandstorms,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,33.0,2,0
3903,0x6ef7,SURRES09DEL03,29.0,4.5,21.175975,72.795503,21.265975,72.885503,2022-03-10,20:40:00,20:45:00,Fog,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,45.0,3,0
3904,0x5523,VADRES05DEL03,35.0,4.7,22.310526,73.170937,22.370526,73.230937,2022-04-05,20:45:00,20:55:00,Stormy,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,27.0,4,0
3905,0x44b2,SURRES11DEL01,22.0,4.6,21.157735,72.768778,21.197735,72.808778,2022-03-09,12:20:00,12:25:00,Sunny,High,2.0,Snack,electric_scooter,1.0,No,Urban,17.0,3,0
3906,0xb4e3,PUNERES010DEL02,24.0,4.7,18.539299,73.897902,18.619299,73.977902,2022-04-02,23:10:00,23:20:00,Sandstorms,Low,2.0,Meal,motorcycle,0.0,No,Urban,16.0,4,0
3907,0xb855,PUNERES14DEL01,36.0,4.5,18.516216,73.842527,18.556216,73.882527,2022-03-30,12:50:00,13:05:00,Cloudy,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,30.0,3,0
3908,0xcd18,AURGRES17DEL03,30.0,4.9,19.876994,75.372353,19.936994,75.432353,2022-02-11,19:35:00,19:50:00,Cloudy,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,28.0,2,0
3909,0x7c7d,PUNERES11DEL01,30.0,5.0,18.533811,73.899315,18.573811,73.939315,2022-03-26,15:55:00,16:00:00,Sandstorms,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,32.0,3,0
3910,0x408b,SURRES15DEL03,29.0,4.6,21.160522,72.771477,21.220522,72.831477,2022-03-13,20:15:00,20:20:00,Sunny,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,15.0,3,0
3911,0x903c,RANCHIRES06DEL01,36.0,4.9,23.357804,85.325146,23.367804,85.335146,2022-03-03,09:30:00,09:40:00,Windy,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,29.0,3,0
3912,0xb679,BANGRES13DEL01,36.0,5.0,12.935662,77.61413,13.045662,77.72413,2022-03-08,18:20:00,18:35:00,Windy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,34.0,3,0
3913,0x37e1,HYDRES010DEL02,26.0,5.0,17.428294,78.404423,17.478294,78.454423,2022-04-01,21:20:00,21:30:00,Cloudy,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,29.0,4,0
3914,0x5a83,CHENRES14DEL01,37.0,3.7,13.026279,80.174568,13.096279,80.244568,2022-03-06,20:35:00,20:45:00,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,32.0,3,0
3915,0x3ccd,COIMBRES05DEL03,32.0,4.3,11.022169,76.999594,11.052169,77.029594,2022-04-03,22:00:00,22:10:00,Cloudy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,32.0,4,0
3916,0x1546,MYSRES010DEL02,24.0,4.7,12.321214,76.621094,12.451214,76.751094,2022-03-31,20:40:00,20:45:00,Sunny,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,18.0,3,0
3917,0xb78c,RANCHIRES04DEL02,34.0,4.1,23.359033,85.325347,23.439033,85.405347,2022-03-31,22:00:00,22:15:00,Stormy,Jam,2.0,Drinks,motorcycle,1.0,No,Metropolitian,40.0,3,0
